symbol,company_name,sector,industry,isin,market_cap_category,nifty50,nifty_next50,listing_status
NRAIL,N R Agarwal Industries Ltd,Unknown,Unknown,INE740D01017,Unknown,false,false,Listed
NRBBEARING,NRB Bearing Ltd,Unknown,Unknown,INE349A01021,Unknown,false,false,Listed
NSIL,Nalwa Sons Investments Ltd,Unknown,Unknown,INE023A01030,Unknown,false,false,Listed
NSLNISP,NMDC Steel Ltd,Metals & Mining,Metals & Mining,INE0NNS01018,Small Cap,false,false,Listed
NTPC,NTPC Ltd,Power,Power,INE733E01010,Large Cap,true,false,Listed
NTPCGREEN,NTPC Green Energy Ltd,Power,Power,INE0ONG01011,Mid Cap,false,false,Listed
NUCLEUS,Nucleus Software Exports Ltd,Unknown,Unknown,INE096B01018,Unknown,false,false,Listed
NURECA,Nureca Ltd,Unknown,Unknown,INE0DSF01015,Unknown,false,false,Listed
NUVAMA,Nuvama Wealth Management Ltd,Financial Services,Financial Services,INE531F01023,Small Cap,false,false,Listed
NUVOCO,Nuvoco Vistas Corporation Ltd,Construction Materials,Construction Materials,INE118D01016,Small Cap,false,false,Listed
NYKAA,FSN E-Commerce Ventures Ltd,Consumer Services,Consumer Services,INE388Y01029,Mid Cap,false,false,Listed
OAL,Oriental Aromatics Ltd,Unknown,Unknown,INE959C01023,Unknown,false,false,Listed
OBCL,Orissa Bengal Carrier Ltd,Unknown,Unknown,INE426Z01016,Unknown,false,false,Listed
OBEROIRLTY,Oberoi Realty Ltd,Realty,Realty,INE093I01010,Mid Cap,false,false,Listed
OFSS,Oracle Financial Services Software Ltd,Information Technology,Information Technology,INE881D01027,Mid Cap,false,false,Listed
OIL,Oil India Ltd,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,INE274J01014,Mid Cap,false,false,Listed
OLAELEC,Ola Electric Mobility Ltd,Automobile and Auto Components,Automobile and Auto Components,INE0LXG01040,Small Cap,false,false,Listed
OLECTRA,Olectra Greentech Ltd,Automobile and Auto Components,Automobile and Auto Components,INE260D01016,Small Cap,false,false,Listed
OMAXE,Omaxe Ltd,Unknown,Unknown,INE800H01010,Unknown,false,false,Listed
OMINFRAL,OM INFRA Ltd,Unknown,Unknown,INE239D01028,Unknown,false,false,Listed
OMNI,Omnitech Engineering Ltd,Unknown,Unknown,INE0UH301010,Unknown,false,false,Listed
OMPOWER,Om Power Transmission Ltd,Unknown,Unknown,INE25E901019,Unknown,false,false,Listed
ONEPOINT,One Point One Solutions Ltd,Unknown,Unknown,INE840Y01029,Unknown,false,false,Listed
ONESOURCE,Onesource Specialty Pharma Ltd,Healthcare,Healthcare,INE013P01021,Small Cap,false,false,Listed
ONGC,Oil & Natural Gas Corporation Ltd,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,INE213A01029,Large Cap,true,false,Listed
ONWARDTEC,Onward Technologies Ltd,Unknown,Unknown,INE229A01017,Unknown,false,false,Listed
OPTIEMUS,Optiemus Infracom Ltd,Telecommunication,Telecommunication,INE350C01017,Micro Cap,false,false,Listed
ORCHASP,Orchasp Ltd,Unknown,Unknown,INE215B01022,Unknown,false,false,Listed
ORCHPHARMA,Orchid Pharma Ltd,Unknown,Unknown,INE191A01027,Unknown,false,false,Listed
ORICONENT,Oricon Enterprises Ltd,Unknown,Unknown,INE730A01022,Unknown,false,false,Listed
ORIENTALTL,Oriental Trimex Ltd,Unknown,Unknown,INE998H01012,Unknown,false,false,Listed
ORIENTBELL,Orient Bell Ltd,Unknown,Unknown,INE607D01018,Unknown,false,false,Listed
ORIENTCEM,Orient Cement Ltd,Construction Materials,Construction Materials,INE876N01018,Micro Cap,false,false,Listed
ORIENTCER,ORIENT CERATECH Ltd,Unknown,Unknown,INE569C01020,Unknown,false,false,Listed
ORIENTELEC,Orient Electric Ltd,Unknown,Unknown,INE142Z01019,Unknown,false,false,Listed
ORIENTHOT,Oriental Hotels Ltd,Unknown,Unknown,INE750A01020,Unknown,false,false,Listed
ORIENTLTD,Orient Press Ltd,Unknown,Unknown,INE609C01024,Unknown,false,false,Listed
ORIENTPPR,Orient Paper & Industries Ltd,Unknown,Unknown,INE592A01026,Unknown,false,false,Listed
ORIENTTECH,Orient Technologies Ltd,Unknown,Unknown,INE0PPK01015,Unknown,false,false,Listed
ORISSAMINE,The Orissa Minerals Development Company Ltd,Unknown,Unknown,INE725E01024,Unknown,false,false,Listed
ORKLAINDIA,Orkla India Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE16NZ01023,Micro Cap,false,false,Listed
OSWALGREEN,Oswal Greentech Ltd,Unknown,Unknown,INE143A01010,Unknown,false,false,Listed
OSWALPUMPS,Oswal Pumps Ltd,Capital Goods,Capital Goods,INE0BYP01024,Micro Cap,false,false,Listed
OSWALSEEDS,ShreeOswal Seeds And Chemicals Ltd,Unknown,Unknown,INE00IK01029,Unknown,false,false,Listed
PACEDIGITK,Pace Digitek Ltd,Unknown,Unknown,INE0S3G01027,Unknown,false,false,Listed
PAGEIND,Page Industries Ltd,Textiles,Textiles,INE761H01022,Mid Cap,false,false,Listed
PAISALO,Paisalo Digital Ltd,Unknown,Unknown,INE420C01059,Unknown,false,false,Listed
PAKKA,PAKKA Ltd,Unknown,Unknown,INE551D01018,Unknown,false,false,Listed
PALASHSECU,Palash Securities Ltd,Unknown,Unknown,INE471W01019,Unknown,false,false,Listed
PANACEABIO,Panacea Biotec Ltd,Unknown,Unknown,INE922B01023,Unknown,false,false,Listed
PANACHE,Panache Digilife Ltd,Unknown,Unknown,INE895W01019,Unknown,false,false,Listed
PANAMAPET,Panama Petrochem Ltd,Unknown,Unknown,INE305C01029,Unknown,false,false,Listed
PANSARI,Pansari Developers Ltd,Unknown,Unknown,INE697V01011,Unknown,false,false,Listed
PAR,Par Drugs And Chemicals Ltd,Unknown,Unknown,INE04LG01015,Unknown,false,false,Listed
PARACABLES,Paramount Communications Ltd,Unknown,Unknown,INE074B01023,Unknown,false,false,Listed
PARADEEP,Paradeep Phosphates Ltd,Chemicals,Chemicals,INE088F01024,Small Cap,false,false,Listed
PARAGMILK,Parag Milk Foods Ltd,Unknown,Unknown,INE883N01014,Unknown,false,false,Listed
PARAS,Paras Defence and Space Technologies Ltd,Capital Goods,Capital Goods,INE045601023,Micro Cap,false,false,Listed
PARASPETRO,Paras Petrofils Ltd,Unknown,Unknown,INE162C01024,Unknown,false,false,Listed
PARKHOSPS,Park Medi World Ltd,Healthcare,Healthcare,INE119201023,Micro Cap,false,false,Listed
PARKHOTELS,Apeejay Surrendra Park Hotels Ltd,Unknown,Unknown,INE988S01028,Unknown,false,false,Listed
PASHUPATI,Pashupati Cotspin Ltd,Unknown,Unknown,INE124Y01028,Unknown,false,false,Listed
PATANJALI,Patanjali Foods Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE619A01035,Mid Cap,false,false,Listed
PATELENG,Patel Engineering Ltd,Unknown,Unknown,INE244B01030,Unknown,false,false,Listed
PATELRMART,Patel Retail Ltd,Unknown,Unknown,INE0R8B01010,Unknown,false,false,Listed
PAUSHAKLTD,Paushak Ltd,Unknown,Unknown,INE111F01024,Unknown,false,false,Listed
PAYTM,One 97 Communications Ltd,Financial Services,Financial Services,INE982J01020,Mid Cap,false,false,Listed
PCBL,PCBL Chemical Ltd,Chemicals,Chemicals,INE602A01031,Small Cap,false,false,Listed
PCJEWELLER,PC Jeweller Ltd,Consumer Durables,Consumer Durables,INE785M01021,Micro Cap,false,false,Listed
PDMJEPAPER,Pudumjee Paper Products Ltd,Unknown,Unknown,INE865T01018,Unknown,false,false,Listed
PDSL,PDS Ltd,Unknown,Unknown,INE111Q01021,Unknown,false,false,Listed
PENIND,Pennar Industries Ltd,Unknown,Unknown,INE932A01024,Unknown,false,false,Listed
PERSISTENT,Persistent Systems Ltd,Information Technology,Information Technology,INE262H01021,Mid Cap,false,false,Listed
PETRONET,Petronet LNG Ltd,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,INE347G01014,Mid Cap,false,false,Listed
PFC,Power Finance Corporation Ltd,Financial Services,Financial Services,INE134E01011,Large Cap,false,true,Listed
PFIZER,Pfizer Ltd,Healthcare,Healthcare,INE182A01018,Small Cap,false,false,Listed
PFOCUS,Prime Focus Ltd.,Media Entertainment & Publication,Media Entertainment & Publication,INE367G01038,Micro Cap,false,false,Listed
PFS,PTC India Financial Services Ltd,Unknown,Unknown,INE560K01014,Unknown,false,false,Listed
PGEL,PG Electroplast Ltd,Consumer Durables,Consumer Durables,INE457L01029,Small Cap,false,false,Listed
PGHH,Procter & Gamble Hygiene and Health Care Ltd,Unknown,Unknown,INE179A01014,Unknown,false,false,Listed
PGHL,Procter & Gamble Health Ltd,Unknown,Unknown,INE199A01012,Unknown,false,false,Listed
PGIL,Pearl Global Industries Ltd,Textiles,Textiles,INE940H01022,Micro Cap,false,false,Listed
PHOENIXLTD,The Phoenix Mills Ltd,Realty,Realty,INE211B01039,Mid Cap,false,false,Listed
PICCADIL,Piccadily Agro Industries Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE546C01010,Micro Cap,false,false,Listed
PIDILITIND,Pidilite Industries Ltd,Chemicals,Chemicals,INE318A01026,Large Cap,false,true,Listed
PIGL,Power & Instrumentation (Gujarat) Ltd,Unknown,Unknown,INE557Z01018,Unknown,false,false,Listed
PIIND,PI Industries Ltd,Chemicals,Chemicals,INE603J01030,Mid Cap,false,false,Listed
PILANIINVS,Pilani Investment and Industries Corporation Ltd,Unknown,Unknown,INE417C01014,Unknown,false,false,Listed
PINELABS,Pine Labs Ltd,Financial Services,Financial Services,INE15B701018,Small Cap,false,false,Listed
PIONEEREMB,Pioneer Embroideries Ltd,Unknown,Unknown,INE156C01018,Unknown,false,false,Listed
PIONRINV,Pioneer Investcorp Ltd,Unknown,Unknown,INE746D01014,Unknown,false,false,Listed
PIRAMALFIN,Piramal Finance Ltd,Financial Services,Financial Services,INE202B01038,Small Cap,false,false,Listed
PITTIENG,Pitti Engineering Ltd,Unknown,Unknown,INE450D01021,Unknown,false,false,Listed
PIXTRANS,Pix Transmissions Ltd,Unknown,Unknown,INE751B01018,Unknown,false,false,Listed
PKTEA,The Peria Karamalai Tea & Produce Company Ltd,Unknown,Unknown,INE431F01018,Unknown,false,false,Listed
PLASTIBLEN,Plastiblends India Ltd,Unknown,Unknown,INE083C01022,Unknown,false,false,Listed
PLATIND,Platinum Industries Ltd,Unknown,Unknown,INE0PT501018,Unknown,false,false,Listed
PML,Paul Merchants Ltd,Unknown,Unknown,INE291E01019,Unknown,false,false,Listed
PNB,Punjab National Bank,Financial Services,Financial Services,INE160A01022,Large Cap,false,true,Listed
PNBGILTS,PNB Gilts Ltd,Unknown,Unknown,INE859A01011,Unknown,false,false,Listed
PNBHOUSING,PNB Housing Finance Ltd,Financial Services,Financial Services,INE572E01012,Small Cap,false,false,Listed
PNC,Pritish Nandy Communications Ltd,Unknown,Unknown,INE392B01011,Unknown,false,false,Listed
PNCINFRA,PNC Infratech Ltd,Construction,Construction,INE195J01029,Micro Cap,false,false,Listed
PNGJL,P N Gadgil Jewellers Ltd,Consumer Durables,Consumer Durables,INE953R01016,Micro Cap,false,false,Listed
PNGSREVA,PNGS Reva Diamond Jewellery Ltd,Unknown,Unknown,INE1RDG01013,Unknown,false,false,Listed
POCL,Pondy Oxides & Chemicals Ltd,Unknown,Unknown,INE063E01053,Unknown,false,false,Listed
PODDARMENT,Poddar Pigments Ltd,Unknown,Unknown,INE371C01013,Unknown,false,false,Listed
POKARNA,Pokarna Ltd,Unknown,Unknown,INE637C01025,Unknown,false,false,Listed
POLICYBZR,PB Fintech Ltd,Financial Services,Financial Services,INE417T01026,Mid Cap,false,false,Listed
POLYCAB,Polycab India Ltd,Capital Goods,Capital Goods,INE455K01017,Mid Cap,false,false,Listed
POLYMED,Poly Medicure Ltd,Healthcare,Healthcare,INE205C01021,Small Cap,false,false,Listed
POLYPLEX,Polyplex Corporation Ltd,Unknown,Unknown,INE633B01018,Unknown,false,false,Listed
PONNIERODE,Ponni Sugars (Erode) Ltd,Unknown,Unknown,INE838E01017,Unknown,false,false,Listed
POONAWALLA,Poonawalla Fincorp Ltd,Financial Services,Financial Services,INE511C01022,Small Cap,false,false,Listed
POWERGRID,Power Grid Corporation of India Ltd,Power,Power,INE752E01010,Large Cap,true,false,Listed
POWERICA,Powerica Ltd,Unknown,Unknown,INE921L01032,Unknown,false,false,Listed
POWERINDIA,Hitachi Energy India Ltd,Capital Goods,Capital Goods,INE07Y701011,Mid Cap,false,false,Listed
POWERMECH,Power Mech Projects Ltd,Construction,Construction,INE211R01019,Micro Cap,false,false,Listed
PPAP,PPAP Automotive Ltd,Unknown,Unknown,INE095I01015,Unknown,false,false,Listed
PPLPHARMA,Piramal Pharma Ltd,Healthcare,Healthcare,INE0DK501011,Small Cap,false,false,Listed
PRABHA,Prabha Energy Ltd,Unknown,Unknown,INE0I0M01023,Unknown,false,false,Listed
PRAENG,Prajay Engineers Syndicate Ltd,Unknown,Unknown,INE505C01016,Unknown,false,false,Listed
PRAJIND,Praj Industries Ltd,Capital Goods,Capital Goods,INE074A01025,Micro Cap,false,false,Listed
PRAKASH,Prakash Industries Ltd,Unknown,Unknown,INE603A01013,Unknown,false,false,Listed
PRAKASHSTL,Prakash Steelage Ltd,Unknown,Unknown,INE696K01024,Unknown,false,false,Listed
PRAVEG,Praveg Ltd,Unknown,Unknown,INE722B01019,Unknown,false,false,Listed
PRECAM,Precision Camshafts Ltd,Unknown,Unknown,INE484I01029,Unknown,false,false,Listed
PRECOT,Precot Ltd,Unknown,Unknown,INE283A01014,Unknown,false,false,Listed
PRECWIRE,Precision Wires India Ltd,Unknown,Unknown,INE372C01037,Unknown,false,false,Listed
PREMCO,Premco Global Ltd,Unknown,Unknown,INE001E01012,Unknown,false,false,Listed
PREMEXPLN,Premier Explosives Ltd,Unknown,Unknown,INE863B01029,Unknown,false,false,Listed
PREMIERENE,Premier Energies Ltd,Capital Goods,Capital Goods,INE0BS701011,Mid Cap,false,false,Listed
PREMIERPOL,Premier Polyfilm Ltd,Unknown,Unknown,INE309M01020,Unknown,false,false,Listed
PRESTIGE,Prestige Estates Projects Ltd,Realty,Realty,INE811K01011,Mid Cap,false,false,Listed
PRICOLLTD,Pricol Ltd,Automobile and Auto Components,Automobile and Auto Components,INE726V01018,Micro Cap,false,false,Listed
PRIMESECU,Prime Securities Ltd,Unknown,Unknown,INE032B01021,Unknown,false,false,Listed
PRIMO,Primo Chemicals Ltd,Unknown,Unknown,INE607A01022,Unknown,false,false,Listed
PRINCEPIPE,Prince Pipes And Fittings Ltd,Unknown,Unknown,INE689W01016,Unknown,false,false,Listed
PRIVISCL,Privi Speciality Chemicals Ltd,Chemicals,Chemicals,INE959A01019,Micro Cap,false,false,Listed
PROSTARM,Prostarm Info Systems Ltd,Unknown,Unknown,INE0BX301013,Unknown,false,false,Listed
PROTEAN,Protean eGov Technologies Ltd,Unknown,Unknown,INE004A01022,Unknown,false,false,Listed
PROZONER,Prozone Realty Ltd,Unknown,Unknown,INE195N01013,Unknown,false,false,Listed
PRSMJOHNSN,Prism Johnson Ltd,Construction Materials,Construction Materials,INE010A01011,Micro Cap,false,false,Listed
PRUDENT,Prudent Corporate Advisory Services Ltd,Financial Services,Financial Services,INE00F201020,Micro Cap,false,false,Listed
PSB,Punjab & Sind Bank,Unknown,Unknown,INE608A01012,Unknown,false,false,Listed
PSPPROJECT,PSP Projects Ltd,Unknown,Unknown,INE488V01015,Unknown,false,false,Listed
PTC,PTC India Ltd,Power,Power,INE877F01012,Micro Cap,false,false,Listed
PTCIL,PTC Industries Ltd,Capital Goods,Capital Goods,INE596F01018,Small Cap,false,false,Listed
PTL,PTL Enterprises Ltd,Unknown,Unknown,INE034D01049,Unknown,false,false,Listed
PUNJABCHEM,Punjab Chemicals & Crop Protection Ltd,Unknown,Unknown,INE277B01014,Unknown,false,false,Listed
PURVA,Puravankara Ltd,Realty,Realty,INE323I01011,Micro Cap,false,false,Listed
PVP,PVP Ventures Ltd,Unknown,Unknown,INE362A01016,Unknown,false,false,Listed
PVRINOX,PVR INOX Ltd,Media Entertainment & Publication,Media Entertainment & Publication,INE191H01014,Small Cap,false,false,Listed
PVSL,Popular Vehicles and Services Ltd,Unknown,Unknown,INE772T01024,Unknown,false,false,Listed
PWL,Physicswallah Ltd,Consumer Services,Consumer Services,INE0LP301011,Small Cap,false,false,Listed
PYRAMID,Pyramid Technoplast Ltd,Unknown,Unknown,INE0MIS01010,Unknown,false,false,Listed
QMSMEDI,QMS Medical Allied Services Ltd,Unknown,Unknown,INE0FMW01018,Unknown,false,false,Listed
QPOWER,Quality Power Electrical Equipments Ltd.,Capital Goods,Capital Goods,INE0SII01026,Micro Cap,false,false,Listed
QUADFUTURE,Quadrant Future Tek Ltd,Unknown,Unknown,INE0LRY01011,Unknown,false,false,Listed
QUESS,Quess Corp Ltd,Services,Services,INE615P01015,Micro Cap,false,false,Listed
QUINT,Quint Digital Ltd,Unknown,Unknown,INE641R01017,Unknown,false,false,Listed
RACLGEAR,RACL Geartech Ltd,Unknown,Unknown,INE704B01017,Unknown,false,false,Listed
RADAAN,Radaan Mediaworks India Ltd,Unknown,Unknown,INE874F01027,Unknown,false,false,Listed
RADHIKAJWE,Radhika Jeweltech Ltd,Unknown,Unknown,INE583V01021,Unknown,false,false,Listed
RADIANTCMS,Radiant Cash Management Services Ltd,Unknown,Unknown,INE855R01021,Unknown,false,false,Listed
RADICO,Radico Khaitan Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE944F01028,Mid Cap,false,false,Listed
RADIOCITY,Music Broadcast Ltd,Unknown,Unknown,INE919I01024,Unknown,false,false,Listed
RAILTEL,Railtel Corporation Of India Ltd,Telecommunication,Telecommunication,INE0DD101019,Small Cap,false,false,Listed
RAIN,Rain Industries Ltd,Chemicals,Chemicals,INE855B01025,Micro Cap,false,false,Listed
RAINBOW,Rainbow Childrens Medicare Ltd,Healthcare,Healthcare,INE961O01016,Small Cap,false,false,Listed
RAJMET,Rajnandini Metal Ltd,Unknown,Unknown,INE00KV01022,Unknown,false,false,Listed
RAJPALAYAM,Rajapalayam Mills Ltd,Unknown,Unknown,INE296E01026,Unknown,false,false,Listed
RAJRATAN,Rajratan Global Wire Ltd,Unknown,Unknown,INE451D01029,Unknown,false,false,Listed
RAJSREESUG,Rajshree Sugars & Chemicals Ltd,Unknown,Unknown,INE562B01019,Unknown,false,false,Listed
RAJTV,Raj Television Network Ltd,Unknown,Unknown,INE952H01027,Unknown,false,false,Listed
RALLIS,Rallis India Ltd,Chemicals,Chemicals,INE613A01020,Micro Cap,false,false,Listed
RAMANEWS,Shree Rama Newsprint Ltd,Unknown,Unknown,INE278B01020,Unknown,false,false,Listed
RAMAPHO,Rama Phosphates Ltd,Unknown,Unknown,INE809A01032,Unknown,false,false,Listed
RAMCOCEM,The Ramco Cements Ltd,Construction Materials,Construction Materials,INE331A01037,Small Cap,false,false,Listed
RAMCOIND,Ramco Industries Ltd,Unknown,Unknown,INE614A01028,Unknown,false,false,Listed
RAMCOSYS,Ramco Systems Ltd,Unknown,Unknown,INE246B01019,Unknown,false,false,Listed
RAMKY,Ramky Infrastructure Ltd,Unknown,Unknown,INE874I01013,Unknown,false,false,Listed
RAMRAT,Ram Ratna Wires Ltd,Unknown,Unknown,INE207E01023,Unknown,false,false,Listed
RANASUG,Rana Sugars Ltd,Unknown,Unknown,INE625B01014,Unknown,false,false,Listed
RANEHOLDIN,Rane Holdings Ltd,Unknown,Unknown,INE384A01010,Unknown,false,false,Listed
RATEGAIN,Rategain Travel Technologies Ltd,Information Technology,Information Technology,INE0CLI01024,Micro Cap,false,false,Listed
RATNAMANI,Ratnamani Metals & Tubes Ltd,Capital Goods,Capital Goods,INE703B01027,Micro Cap,false,false,Listed
RATNAVEER,Ratnaveer Precision Engineering Ltd,Unknown,Unknown,INE05CZ01011,Unknown,false,false,Listed
RAYMOND,Raymond Ltd,Unknown,Unknown,INE301A01014,Unknown,false,false,Listed
RAYMONDLSL,Raymond Lifestyle Ltd,Textiles,Textiles,INE02ID01020,Micro Cap,false,false,Listed
RAYMONDREL,Raymond Realty Ltd,Unknown,Unknown,INE1SY401010,Unknown,false,false,Listed
RBA,Restaurant Brands Asia Ltd,Consumer Services,Consumer Services,INE07T201019,Micro Cap,false,false,Listed
RBLBANK,RBL Bank Ltd,Financial Services,Financial Services,INE976G01028,Small Cap,false,false,Listed
RBZJEWEL,RBZ Jewellers Ltd,Unknown,Unknown,INE0PEQ01016,Unknown,false,false,Listed
RCF,Rashtriya Chemicals and Fertilizers Ltd,Chemicals,Chemicals,INE027A01015,Micro Cap,false,false,Listed
RECLTD,REC Ltd,Financial Services,Financial Services,INE020B01018,Large Cap,false,true,Listed
REDINGTON,Redington Ltd,Services,Services,INE891D01026,Small Cap,false,false,Listed
REDTAPE,Redtape Ltd,Consumer Durables,Consumer Durables,INE0LXT01019,Micro Cap,false,false,Listed
REFEX,Refex Industries Ltd,Utilities,Utilities,INE056I01025,Micro Cap,false,false,Listed
REGENCERAM,Regency Ceramics Ltd,Unknown,Unknown,INE277C01012,Unknown,false,false,Listed
RELAXO,Relaxo Footwears Ltd,Consumer Durables,Consumer Durables,INE131B01039,Micro Cap,false,false,Listed
RELCHEMQ,Reliance Chemotex Industries Ltd,Unknown,Unknown,INE750D01016,Unknown,false,false,Listed
RELIABLE,Reliable Data Services Ltd,Unknown,Unknown,INE375Y01018,Unknown,false,false,Listed
RELIANCE,Reliance Industries Ltd,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,INE002A01018,Large Cap,true,false,Listed
RELIGARE,Religare Enterprises Ltd,Financial Services,Financial Services,INE621H01010,Micro Cap,false,false,Listed
RELTD,Ravindra Energy Ltd,Unknown,Unknown,INE206N01018,Unknown,false,false,Listed
REMSONSIND,Remsons Industries Ltd,Unknown,Unknown,INE474C01023,Unknown,false,false,Listed
RENUKA,Shree Renuka Sugars Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE087H01022,Micro Cap,false,false,Listed
REPCOHOME,Repco Home Finance Ltd,Unknown,Unknown,INE612J01015,Unknown,false,false,Listed
REPRO,Repro India Ltd,Unknown,Unknown,INE461B01014,Unknown,false,false,Listed
RESPONIND,Responsive Industries Ltd,Unknown,Unknown,INE688D01026,Unknown,false,false,Listed
